,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,589.421250235,107.895890527,252.609107244,46.2410959401
2,2.0,587.285025949,107.054577409,251.69358255,45.8805331751
3,3.0,585.166353602,106.224141607,250.785580115,45.5246321171
4,4.0,583.064943983,105.404215387,249.884975993,45.1732351659
5,5.0,580.980707264,104.594600814,248.991731685,44.8262574917
6,6.0,578.913685697,103.795317579,248.105865299,44.4837075337
7,7.0,576.863099814,103.00592408,247.227042778,44.1453960342
8,8.0,574.828899787,102.226349252,246.355242766,43.8112925364
9,9.0,572.811020318,101.456383098,245.490437279,43.4813070421
10,10.0,570.809244979,100.695871405,244.632533563,43.1553734594
11,10.0,570.809244979,100.695871405,244.632533563,43.1553734594
12,11.0,568.823340513,99.9447830457,243.781431648,42.8334784482
13,12.0,566.853080059,99.2027917398,242.937034311,42.5154821742
14,13.0,564.898227608,98.4698842228,242.099240403,42.2013789526
15,14.0,562.95874567,97.7457548231,241.268033858,41.8910377813
16,15.0,561.034334913,97.0303669372,240.443286391,41.5844429731
17,16.0,559.12484019,96.3235459884,239.62493151,41.2815197093
18,17.0,557.230104544,95.6251254812,238.812901948,40.9821966348
19,18.0,555.349983524,94.9349324326,238.007135796,40.6863996139
20,19.0,553.48410417,94.2530279782,237.207473216,40.3941548478
21,20.0,551.632501136,93.5790718562,236.413929058,40.1053165098
22,20.0,551.632501136,93.5790718562,236.413929058,40.1053165098
23,21.0,549.794979681,92.913033412,235.626419863,39.8198714623
24,22.0,547.971319996,92.254687686,234.844851427,39.537723294
25,23.0,546.161373224,91.604066119,234.069159953,39.2588854796
26,24.0,544.364992638,90.9608373859,233.299282559,38.9832160225
27,25.0,542.58207593,90.3251363887,232.535175399,38.710772738
28,26.0,540.81230059,89.6965815769,231.776700253,38.4413921044
29,27.0,539.055697621,89.0752380539,231.023870409,38.1751020231
30,28.0,537.31193401,88.4608748643,230.276543147,37.9118035133
31,29.0,535.580918178,87.8535989205,229.534679219,37.6515423945
32,30.0,533.862566054,87.2529893096,228.798242594,37.3941382755
33,30.0,533.862566054,87.2529893096,228.798242594,37.3941382755
34,31.0,532.156698215,86.659137746,228.067156378,37.1396304626
35,32.0,530.463212596,86.071825079,227.341376827,36.8879250339
36,33.0,528.781846004,85.4911671146,226.620791145,36.6390716206
37,34.0,527.112654111,84.9168487804,225.90542319,36.3929351915
38,35.0,525.455515825,84.3488387525,225.195221074,36.1495023163
39,36.0,523.809916959,83.7870935413,224.489964405,35.9087543808
40,37.0,522.176081296,83.231375254,223.789749128,35.6705893932
41,38.0,520.553779164,82.6816912262,223.094476794,35.4350105158
42,39.0,518.942925211,82.1380211779,222.404110805,35.2020090757
43,40.0,517.343329757,81.6001985284,221.718569896,34.9715136551
44,40.0,517.343329757,81.6001985284,221.718569896,34.9715136551
45,41.0,515.754829785,81.0681645885,221.037784193,34.7434991096
46,42.0,514.17756298,80.5416735227,220.361812706,34.5178600811
47,43.0,512.61106976,80.0208192526,219.690458468,34.2946368225
48,44.0,511.055410548,79.5055172223,219.023747378,34.0737930953
49,45.0,509.510472199,78.9956784829,218.361630942,33.8552907784
50,46.0,507.976022412,78.4911636733,217.704009605,33.6390701457
51,47.0,506.452076916,77.9918844052,217.050890107,33.4250933165
52,48.0,504.93859887,77.4978089753,216.402256659,33.2133467037
53,49.0,503.435152083,77.0088972037,215.757922321,33.0038130873
54,50.0,501.941891155,76.5249965268,215.117953352,32.7964270829
55,50.0,501.941891155,76.5249965268,215.117953352,32.7964270829
56,51.0,500.458673287,76.0460466519,214.482288552,32.5911628508
57,52.0,498.985318963,75.5720384707,213.850850984,32.3880164874
58,53.0,497.521885059,75.1028125075,213.223665025,32.1869196461
59,54.0,496.068082193,74.6383662525,212.600606654,31.9878712511
60,55.0,494.623839691,74.178669643,211.981645582,31.7908584184
61,56.0,493.189167509,73.7235478263,211.366786075,31.5958062113
62,57.0,491.763904072,73.2729997065,210.755958888,31.4027141599
63,58.0,490.347899639,72.8270149222,210.149099845,31.2115778238
64,59.0,488.941236818,72.385442805,209.54624435,31.0223326307
65,60.0,487.54374312,71.9482605268,208.94731848,30.8349687972
66,60.0,487.54374312,71.9482605268,208.94731848,30.8349687972
67,61.0,486.155189297,71.5154258737,208.352223984,30.6494682316
68,62.0,484.775727427,71.0868305647,207.76102604,30.4657845277
69,63.0,483.404994487,70.662370284,207.173569066,30.2838729788
70,64.0,482.043009323,70.2421677159,206.589861139,30.1037861639
71,65.0,480.689716314,69.8260358765,206.00987842,29.9254439471
72,66.0,479.345109306,69.4138777777,205.433618274,29.7488047619
73,67.0,478.00889306,69.0056939719,204.860954169,29.5738688451
74,68.0,476.681026709,68.6015110876,204.29186859,29.400647609
75,69.0,475.361583603,68.2011461862,203.726392973,29.2290626512
76,70.0,474.050509725,67.804634699,203.164504168,29.0591291567
77,70.0,474.050509725,67.804634699,203.164504168,29.0591291567
78,71.0,472.747523073,67.4119044409,202.606081317,28.890816189
79,72.0,471.452619586,67.0228289295,202.05112268,28.7240695412
80,73.0,470.16572544,66.6375234399,201.499596617,28.5589386171
81,74.0,468.886825674,66.2557948629,200.951496717,28.3953406555
82,75.0,467.615698668,65.8776507303,200.406728001,28.2332788844
83,76.0,466.352518659,65.5030267124,199.865365139,28.0727257339
84,77.0,465.096939394,65.1319426587,199.32725974,27.9136897109
85,78.0,463.849032953,64.7641878072,198.792442694,27.7560804888
86,79.0,462.608696183,64.3999487066,198.260869793,27.5999780171
87,80.0,461.375843907,64.0390443932,197.732504531,27.4453047399
88,80.0,461.375843907,64.0390443932,197.732504531,27.4453047399
89,81.0,460.15042375,63.6813848365,197.207324464,27.2920220728
90,82.0,458.932334212,63.327049291,196.685286091,27.1401639819
91,83.0,457.721581768,62.9759112341,196.166392186,26.9896762432
92,84.0,456.517967169,62.6279768034,195.650557358,26.8405614872
93,85.0,455.321509814,62.2831866778,195.13778992,26.6927942905
94,86.0,454.132150341,61.9414993736,194.628064432,26.5463568744
95,87.0,452.949836089,61.6028786514,194.121358324,26.4012337078
96,88.0,451.774450258,61.26729296,193.617621539,26.2574112686
97,89.0,450.605987126,60.9346720232,193.116851626,26.1148594385
98,90.0,449.444342634,60.6050478234,192.619003986,25.9735919243
99,90.0,449.444342634,60.6050478234,192.619003986,25.9735919243
100,91.0,448.289464221,60.2783552062,192.124056095,25.8335808026
101,92.0,447.141308196,59.9544946161,191.631989227,25.6947834069
