,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,15.023163674,693.55934132,6.43849871741,297.239717708
2,2.0,15.0276984253,702.620303404,6.44044218226,301.122987173
3,3.0,15.032183591,711.709303798,6.44236439613,305.018273056
4,4.0,15.0365840351,720.824200811,6.44425030076,308.924657491
5,5.0,15.0408957306,729.962428404,6.44609817024,312.841040745
6,6.0,15.0451099123,739.121899201,6.44790424815,316.766528229
7,7.0,15.0492333761,748.300195681,6.44967144692,320.700083863
8,8.0,15.0532679799,757.494987838,6.45140056282,324.640709073
9,9.0,15.0572155414,766.703927759,6.45309237487,328.587397611
10,10.0,15.0610779727,775.924635505,6.45474770257,332.539129502
11,10.0,15.0610779727,775.924635505,6.45474770257,332.539129502
12,11.0,15.0648567678,785.154729092,6.4563671862,336.494883896
13,12.0,15.0685540752,794.391821684,6.45795174652,340.453637865
14,13.0,15.0721711411,803.63353559,6.45950191762,344.414372396
15,14.0,15.0757098654,812.8774776,6.46101851372,348.376061829
16,15.0,15.0791716912,822.121253368,6.46250215336,352.337680015
17,16.0,15.08255856,831.362466899,6.46395366856,356.298200099
18,17.0,15.0858718054,840.598726985,6.46537363087,360.256597279
19,18.0,15.0891130436,849.827645572,6.46676273295,364.211848102
20,19.0,15.0922838955,859.046844672,6.46812166948,368.162933431
21,20.0,15.0953853814,868.253953904,6.46945087775,372.108837387
22,20.0,15.0953853814,868.253953904,6.46945087775,372.108837387
23,21.0,15.0984195813,877.446603591,6.47075124915,376.048544396
24,22.0,15.1013874805,886.622478044,6.47202320592,379.981062019
25,23.0,15.1042906115,895.779239802,6.47326740494,383.905388486
26,24.0,15.1071303678,904.914585692,6.47448444336,387.820536725
27,25.0,15.1099080073,914.026232914,6.47567486027,391.725528392
28,26.0,15.1126255281,923.11187517,6.47683951205,395.619375073
29,27.0,15.1152818929,932.169676068,6.47797795409,399.501289743
30,28.0,15.1178809608,941.196923351,6.47909184033,403.370110007
31,29.0,15.1204244849,950.191865348,6.4801819221,407.225085149
32,30.0,15.1229100628,959.151717272,6.48124716976,411.065021688
33,30.0,15.1229100628,959.151717272,6.48124716976,411.065021688
34,31.0,15.1253368451,968.074989137,6.48228721933,414.889281059
35,32.0,15.1277239587,976.959321158,6.48331026803,418.696851925
36,33.0,15.1300476317,985.802448611,6.48430612787,422.48676369
37,34.0,15.1323250095,994.602860462,6.48528214691,426.258368769
38,35.0,15.1345497453,1003.35838092,6.48623560513,430.010734679
39,36.0,15.136726898,1012.06731361,6.48716867057,433.743134406
