,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,433.010215685,268.095811563,185.575806722,114.898204955
2,2.0,489.880113398,210.889098793,209.948620028,90.3810423397
3,3.0,528.525360647,170.916627389,226.510868849,73.2499831665
4,4.0,554.476713393,142.962624474,237.632877168,61.2696962033
5,5.0,571.593998171,123.38642478,244.968856359,52.8798963344
6,6.0,582.568886643,109.648756057,249.67237999,46.9923240245
7,7.0,589.277356841,99.9795297926,252.547438646,42.8483699111
8,8.0,593.026431763,93.1452234585,254.154185041,39.9193814822
9,9.0,594.726458505,88.2864345755,254.882767931,37.8370433895
10,10.0,595.011253553,84.804580962,255.004822951,36.3448204123
11,10.0,595.011253553,84.804580962,255.004822951,36.3448204123
12,11.0,594.322011028,82.2827705392,254.709433298,35.2640445168
13,12.0,592.96593469,80.4304938057,254.128257724,34.470211631
14,13.0,591.156553817,79.0456150619,253.352808779,33.8766921694
15,14.0,589.04240904,77.9873068151,252.446746731,33.4231314922
16,15.0,586.726803425,77.1574236716,251.454344325,33.0674672878
17,16.0,584.281460694,76.4876202122,250.406340297,32.7804086624
18,17.0,581.756130087,75.9302918552,249.324055752,32.5415536522
19,18.0,579.185254449,75.4522855759,248.222251907,32.3366938182
20,19.0,576.592654548,75.0304816373,247.111137664,32.1559207017
21,20.0,573.994698474,74.648804093,245.997727918,31.9923446113
22,20.0,573.994698474,74.648804093,245.997727918,31.9923446113
23,21.0,571.402735605,74.2959864434,244.886886688,31.8411370472
24,22.0,568.824311306,73.9641790657,243.781847703,31.6989338853
25,23.0,566.264669685,73.6479024472,242.684858436,31.5633867631
26,24.0,563.727213618,73.3433650163,241.597377265,31.4328707213
27,25.0,561.214188614,73.0478802136,240.520366549,31.3062343773
28,26.0,558.727012334,72.7595550849,239.454433857,31.1826664649
29,27.0,556.266515391,72.4770634057,238.399935167,31.0615986024
30,28.0,553.833109649,72.199485635,237.357046992,30.9426367007
31,29.0,551.426939966,71.9261660875,236.325831414,30.8254997518
32,30.0,549.047957376,71.656643705,235.306267447,30.7099901593
33,30.0,549.047957376,71.656643705,235.306267447,30.7099901593
34,31.0,546.696115732,71.3905501389,234.298335314,30.5959500595
35,32.0,544.370959957,71.1276419038,233.301839982,30.4832751016
36,33.0,542.072287841,70.8677597812,232.316694789,30.3718970491
37,34.0,539.799761762,70.610737574,231.342755041,30.2617446746
38,35.0,537.553030479,70.3564539993,230.379870205,30.1527659997
39,36.0,535.331711167,70.104826268,229.427876214,30.0449255434
40,37.0,533.135398943,69.855801202,228.486599547,29.9382005151
41,38.0,530.963699769,69.6093278008,227.555871329,29.8325690575
42,39.0,528.816228996,69.3653522987,226.635526712,29.728008128
43,40.0,526.692625593,69.1238131186,225.725410969,29.6244913365
44,40.0,526.692625593,69.1238131186,225.725410969,29.6244913365
45,41.0,524.592592232,68.8846678244,224.825396671,29.5220004962
46,42.0,522.515506251,68.6478657519,223.935216965,29.4205138937
47,43.0,520.461242686,68.4133942581,223.054818294,29.3200261106
48,44.0,518.429372565,68.1812103007,222.184016814,29.2205187003
49,45.0,516.419537454,67.9512779145,221.322658909,29.1219762491
50,46.0,514.43138784,67.7235638353,220.470594789,29.0243845008
51,47.0,512.464593979,67.4980416828,219.627683134,28.9277321498
52,48.0,510.518815228,67.2746812822,218.793777955,28.8320062638
53,49.0,508.593716359,67.0534525956,217.968735582,28.7371939696
54,50.0,506.688994526,66.8343278555,217.152426226,28.6432833666
55,50.0,506.688994526,66.8343278555,217.152426226,28.6432833666
56,51.0,504.804395176,66.6172934664,216.34474079,28.5502686285
57,52.0,502.939393051,66.4022839473,215.545454165,28.4581216917
58,53.0,501.093920977,66.1892945935,214.754537562,28.3668405401
59,54.0,499.267622145,65.9782937923,213.971838062,28.2764116253
60,55.0,497.460195889,65.7692550928,213.197226809,28.1868236112
61,56.0,495.671361604,65.5621550911,212.430583545,28.0980664676
62,57.0,493.900837148,65.3569698735,211.671787349,28.0101299458
63,58.0,492.148358003,65.1536747151,210.920724858,27.9230034493
64,59.0,490.413660689,64.9522448583,210.177283153,27.8366763678
65,60.0,488.696478132,64.7526556581,209.441347771,27.7511381392
66,60.0,488.696478132,64.7526556581,209.441347771,27.7511381392
67,61.0,486.996639262,64.554872022,208.712845398,27.6663737237
68,62.0,485.313656785,64.3588647369,207.991567194,27.5823706015
69,63.0,483.647496731,64.1646313178,207.277498599,27.4991277076
70,64.0,481.997873739,63.9721446985,206.570517317,27.4166334422
71,65.0,480.364535629,63.7813810527,205.87051527,27.334877594
72,66.0,478.747251519,63.5923201442,205.177393508,27.2538514904
73,67.0,477.145790637,63.4049417636,204.49105313,27.1735464701
74,68.0,475.559931396,63.2192249579,203.81139917,27.0939535534
75,69.0,473.989460302,63.03514856,203.138340129,27.0150636686
76,70.0,472.434158578,62.8526915426,202.471782248,26.936867804
77,70.0,472.434158578,62.8526915426,202.471782248,26.936867804
78,71.0,470.89389501,62.67182655,201.81166929,26.8593542357
79,72.0,469.368236535,62.492524758,201.157815658,26.7825106106
80,73.0,467.857170477,62.3147855928,200.510215919,26.7063366826
81,74.0,466.360470845,62.1385871135,199.868773219,26.6308230486
82,75.0,464.877921468,61.9639083397,199.233394915,26.555960717
83,76.0,463.4093296,61.7907317126,198.6039984,26.4817421625
84,77.0,461.9545055,61.6190405243,197.980502357,26.4081602247
85,78.0,460.51326086,61.4488172525,197.362826083,26.3352073939
86,79.0,459.085420486,61.2800439962,196.750894494,26.2628759984
87,80.0,457.670804108,61.1127030009,196.144630332,26.191158429
88,80.0,457.670804108,61.1127030009,196.144630332,26.191158429
89,81.0,456.26931322,60.9467712209,195.54399138,26.120044809
90,82.0,454.880559137,60.7822217216,194.948811059,26.049523595
91,83.0,453.504541773,60.6190550928,194.359089331,25.9795950398
92,84.0,452.141085325,60.4572539289,193.774750853,25.9102516838
93,85.0,450.79000161,60.296799599,193.195714976,25.8414855424
94,86.0,449.451127948,60.1376766388,192.621911978,25.7732899881
95,87.0,448.124306994,59.9798711951,192.053274426,25.7056590836
96,88.0,446.809379296,59.823368517,191.489733984,25.6385865073
97,89.0,445.506196888,59.668153475,190.931227238,25.572065775
98,90.0,444.214611051,59.5142109629,190.377690451,25.5060904127
99,90.0,444.214611051,59.5142109629,190.377690451,25.5060904127
100,91.0,442.934550197,59.3615218015,189.829092942,25.4406522006
101,92.0,441.665662758,59.210060483,189.285284039,25.375740207
102,93.0,440.407955462,59.0598282187,188.746266626,25.3113549509
103,94.0,439.161296705,58.9108111292,188.211984302,25.2474904839
104,95.0,437.925522283,58.7629918966,187.682366693,25.1841393843
105,96.0,436.70049465,58.616356015,187.15735485,25.121295435
106,97.0,435.486076386,58.4708890244,186.63688988,25.058952439
107,98.0,434.282138994,58.3265797929,186.120916712,24.9971056255
108,99.0,433.088554756,58.1834174797,185.60938061,24.9357503485
109,100.0,431.905192077,58.0413897972,185.102225176,24.8748813417
110,100.0,431.905192077,58.0413897972,185.102225176,24.8748813417
111,101.0,430.731970443,57.9005119623,184.599415904,24.8145051267
112,102.0,429.568607659,57.7607246012,184.100831854,24.7545962577
113,103.0,428.41511211,57.6220298655,183.606476619,24.6951556566
114,104.0,427.271390274,57.4844190268,183.116310117,24.6361795829
115,105.0,426.137289015,57.3478777935,182.630266721,24.5776619115
116,106.0,425.012689692,57.2123951194,182.148295582,24.5195979083
117,107.0,423.897479105,57.0779611477,181.670348188,24.461983349
118,108.0,422.791544182,56.9445660496,181.196376078,24.4048140212
119,109.0,421.694771605,56.8121991431,180.726330688,24.348085347
120,110.0,420.607059466,56.6808444921,180.260168343,24.2917904966
121,110.0,420.607059466,56.6808444921,180.260168343,24.2917904966
122,111.0,419.52837249,56.5505022597,179.797873924,24.2359295399
123,112.0,418.458422228,56.4211398508,179.339323812,24.1804885075
124,113.0,417.39721814,56.2927589289,178.88452206,24.1254681124
125,114.0,416.344694519,56.1653528445,178.433440508,24.0708655048
126,115.0,415.300715011,56.0389077986,177.986020719,24.0166747708
127,116.0,414.265178924,55.9134136077,177.542219539,23.9628915461
128,117.0,413.237989185,55.788861256,177.101995365,23.9095119669
129,118.0,412.219049954,55.6652421254,176.665307123,23.8565323395
130,119.0,411.208264195,55.5425470291,176.232113227,23.8039487268
131,120.0,410.205544316,55.4207644599,175.802376135,23.7517561971
132,120.0,410.205544316,55.4207644599,175.802376135,23.7517561971
133,121.0,409.210869514,55.29988958,175.376086935,23.6999526771
134,122.0,408.223974381,55.1798960201,174.953131878,23.6485268657
135,123.0,407.244868118,55.0607852945,174.533514908,23.5974794119
136,124.0,406.273508359,54.9425527562,174.117217868,23.5468083241
137,125.0,405.309774775,54.8251852057,173.704189189,23.4965079453
138,126.0,404.353581457,54.7086732193,173.294392053,23.4465742368
139,127.0,403.404843359,54.5930074678,172.887790011,23.3970032005
140,128.0,402.463475709,54.4781787273,172.484346732,23.3477908831
141,129.0,401.529400449,54.3641803243,172.084028764,23.2989344247
142,130.0,400.602538313,54.2510051277,171.686802134,23.250430769
143,130.0,400.602538313,54.2510051277,171.686802134,23.250430769
144,131.0,399.682848116,54.1386740304,171.292649192,23.2022888702
145,132.0,398.770117827,54.0271342882,170.901479069,23.1544861235
146,133.0,397.864355011,53.9163879941,170.513295005,23.1070234261
