,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,181.191380945,524.362746152,77.6534489765,224.726891208
2,2.0,181.557402546,529.575980145,77.8103153767,226.961134348
3,3.0,181.920044448,534.806010114,77.9657333349,229.202575763
4,4.0,182.279310269,540.05208472,78.119704401,231.450893451
5,5.0,182.635169235,545.313483421,78.2722153863,233.705778609
6,6.0,182.987600149,550.589463666,78.4232572067,235.966913
7,7.0,183.336686999,555.879167958,78.5728658566,238.233929125
8,8.0,183.682342546,561.181907246,78.7210039485,240.506531677
9,9.0,184.024673235,566.496790975,78.8677171008,242.784338989
10,10.0,184.363533696,571.823171769,79.0129430128,245.067073615
11,10.0,184.363533696,571.823171769,79.0129430128,245.067073615
12,11.0,184.699001603,577.160174898,79.1567149727,247.354360671
13,12.0,185.031095901,582.506978538,79.2990411005,249.645847945
14,13.0,185.359806303,587.862782243,79.4399169869,251.94119239
15,14.0,185.685137049,593.226770296,79.5793444494,254.240044412
16,15.0,186.007099563,598.598113293,79.7173283842,256.542048554
17,16.0,186.325681648,603.9760021,79.8538635633,258.846858043
18,17.0,186.640918794,609.359576552,79.9889651975,261.154104237
19,18.0,186.952795356,614.748025139,80.1226265813,263.463439345
20,19.0,187.261331538,620.140498302,80.2548563735,265.774499272
21,20.0,187.566508333,625.536183844,80.3856464285,268.086935933
22,20.0,187.566508333,625.536183844,80.3856464285,268.086935933
23,21.0,187.868386936,630.934187946,80.5150229727,270.400366263
24,22.0,188.16694486,636.333700363,80.6429763687,272.714443013
25,23.0,188.462183479,641.733886294,80.7695072055,275.028808412
26,24.0,188.754127625,647.133887376,80.894626125,277.34309459
27,25.0,189.042820467,652.532830799,81.0183516286,279.656927485
28,26.0,189.328240601,657.929904665,81.1406745434,281.969959142
29,27.0,189.610392771,663.32427606,81.2615969017,284.281832597
30,28.0,189.889309017,668.715087937,81.3811324359,286.592180544
31,29.0,190.165025545,674.101480187,81.4992966623,288.900634366
32,30.0,190.437490314,679.48268395,81.6160672774,291.20686455
33,30.0,190.437490314,679.48268395,81.6160672774,291.20686455
34,31.0,190.706810751,684.857778558,81.7314903217,293.510476525
35,32.0,190.972911797,690.226022598,81.8455336274,295.811152542
36,33.0,191.235899488,695.586506886,81.9582426376,298.108502951
37,34.0,191.495721485,700.938480191,82.0695949223,300.402205796
38,35.0,191.752410345,706.281115799,82.1796044335,302.691906771
39,36.0,192.006021781,711.613568413,82.2882950492,304.977243605
40,37.0,192.256541673,716.93506896,82.395660717,307.257886697
41,38.0,192.50398143,722.244833781,82.5017063273,309.533500192
42,39.0,192.748381591,727.542051977,82.6064492532,311.803736562
43,40.0,192.989757977,732.825952414,82.709896276,314.06826532
44,40.0,192.989757977,732.825952414,82.709896276,314.06826532
45,41.0,193.228150695,738.095737593,82.8120645836,316.326744683
46,42.0,193.463528098,743.350705242,82.9129406136,318.578873675
47,43.0,193.695941069,748.590066795,83.0125461726,320.824314341
48,44.0,193.925412637,753.813079384,83.1108911302,323.062748307
49,45.0,194.151972608,759.019000202,83.2079882606,325.293857229
50,46.0,194.375633729,764.20711263,83.3038430265,327.517333984
51,47.0,194.596417104,769.376703962,83.398464473,329.732873126
52,48.0,194.814333716,774.527096229,83.491857307,331.940184098
53,49.0,195.029433783,779.657551806,83.58404305,334.138950774
54,50.0,195.241729488,784.767410039,83.6750269235,336.328890017
55,50.0,195.241729488,784.767410039,83.6750269235,336.328890017
56,51.0,195.451249357,789.856002419,83.7648211531,338.509715323
57,52.0,195.65798715,794.922698205,83.8534230644,340.681156373
58,53.0,195.862002599,799.966799934,83.9408582567,342.842914257
59,54.0,196.063274462,804.987762647,84.0271176265,344.99475542
60,55.0,196.261882431,809.984898161,84.1122353274,347.136384926
61,56.0,196.457814652,814.957635225,84.1962062795,349.267557954
62,57.0,196.651114527,819.905365384,84.2790490831,351.388013736
63,58.0,196.841790722,824.827528031,84.3607674524,353.497512013
64,59.0,197.029871413,829.723559116,84.4413734626,355.59581105
65,60.0,197.215388376,834.592899522,84.5208807326,357.682671224
66,60.0,197.215388376,834.592899522,84.5208807326,357.682671224
67,61.0,197.398359492,839.435026189,84.5992969251,359.757868367
68,62.0,197.578820024,844.24940978,84.6766371531,361.82117562
69,63.0,197.756767919,849.035574804,84.7529005366,363.872389202
70,64.0,197.93227123,853.792982758,84.8281162416,365.911278325
71,65.0,198.105315005,858.521203184,84.9022778595,367.937658507
72,66.0,198.275928964,863.219767586,84.9753981274,369.951328965
73,67.0,198.444164115,867.888210006,85.0474989063,371.952090003
74,68.0,198.610029495,872.52611392,85.1185840692,373.939763108
75,69.0,198.773536411,877.133076913,85.1886584618,375.91417582
76,70.0,198.934736391,881.708673017,85.2577441677,377.875145579
77,70.0,198.934736391,881.708673017,85.2577441677,377.875145579
78,71.0,199.093647359,886.252521303,85.325848868,379.82250913
79,72.0,199.250259068,890.764294841,85.3929681719,381.75612636
80,73.0,199.404665063,895.243557169,85.4591421697,383.675810215
81,74.0,199.556840478,899.690042961,85.5243602049,385.581446983
82,75.0,199.70679243,904.103437172,85.5886253273,387.472901645
83,76.0,199.854601317,908.483372356,85.651971993,389.350016724
84,77.0,200.000260495,912.82958559,85.7143973549,391.212679538
85,78.0,200.143835796,917.141756752,85.7759296268,393.060752893
86,79.0,200.28524911,921.419721029,85.8365353329,394.894166155
87,80.0,200.424605199,925.6631563,85.8962593712,396.712781272
88,80.0,200.424605199,925.6631563,85.8962593712,396.712781272
89,81.0,200.561926522,929.871826912,85.9551113665,398.516497248
90,82.0,200.697222255,934.045531572,86.0130952522,400.305227816
91,83.0,200.830521474,938.1840561,86.0702234891,402.078881186
92,84.0,200.961841074,942.287219329,86.1265033173,403.837379712
93,85.0,201.091213623,946.354831655,86.1819486954,405.580642138
94,86.0,201.21864598,950.386747082,86.2365625628,407.308605892
95,87.0,201.344208923,954.382770366,86.2903752526,409.0211873
96,88.0,201.467859197,958.342842058,86.3433682274,410.718360882
97,89.0,201.589634073,962.266823156,86.39555746,412.400067067
98,90.0,201.709619164,966.154541056,86.4469796418,414.066231881
99,90.0,201.709619164,966.154541056,86.4469796418,414.066231881
100,91.0,201.827758679,970.005980084,86.4976108623,415.716848608
101,92.0,201.944129044,973.821000566,86.5474838758,417.351857386
102,93.0,202.058732809,977.599555892,86.5965997754,418.971238239
103,94.0,202.171597364,981.341579829,86.6449702989,420.574962784
104,95.0,202.282759357,985.047025742,86.6926111528,422.163011032
105,96.0,202.392193587,988.715899647,86.7395115373,423.735385563
106,97.0,202.499939429,992.348170058,86.7856883265,425.292072882
107,98.0,202.606067446,995.943770294,86.8311717625,426.833044412
108,99.0,202.710553984,999.502761573,86.8759517075,428.358326389
109,100.0,202.813415176,1003.02515443,86.9200350754,429.867923328
110,100.0,202.813415176,1003.02515443,86.9200350754,429.867923328
111,101.0,202.914709361,1006.51094162,86.9634468688,431.361832124
112,102.0,203.014425495,1009.96018239,87.0061823552,432.840078168
113,103.0,203.112606595,1013.37291071,87.0482599694,434.30267602
114,104.0,203.209248978,1016.74920632,87.0896781335,435.749659851
115,105.0,203.304393293,1020.08911372,87.1304542684,437.181048736
116,106.0,203.3980736,1023.39269829,87.1706029715,438.596870694
117,107.0,203.490234078,1026.6601171,87.2101003191,439.997193042
118,108.0,203.580979297,1029.89138099,87.2489911274,441.382020423
119,109.0,203.670324681,1033.08659929,87.2872820062,442.751399697
120,110.0,203.758250052,1036.24593007,87.3249643081,444.105398603
121,110.0,203.758250052,1036.24593007,87.3249643081,444.105398603
122,111.0,203.84478855,1039.36947307,87.3620522358,445.444059887
123,112.0,203.929967196,1042.45735366,87.3985573696,446.767437285
124,113.0,204.013792328,1045.50971867,87.4344824264,448.075593716
125,114.0,204.096293267,1048.52670781,87.4698399717,449.36858906
126,115.0,204.177488616,1051.5084683,87.5046379783,450.646486413
127,116.0,204.25739248,1054.45517231,87.5388824913,451.909359561
128,117.0,204.336029943,1057.36697703,87.5725842615,453.15727587
129,118.0,204.413406193,1060.24406764,87.6057455114,454.390314703
130,119.0,204.489580492,1063.08658162,87.6383916396,455.608534979
131,120.0,204.564508586,1065.89476769,87.6705036798,456.812043297
132,120.0,204.564508586,1065.89476769,87.6705036798,456.812043297
133,121.0,204.638249253,1068.66878148,87.7021068227,458.000906351
