,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,648.107073001,48.0868296918,277.760174143,20.6086412965
2,2.0,644.454907919,47.5409483408,276.194960537,20.3746921461
3,3.0,640.845081514,47.0049101773,274.647892077,20.1449615046
4,4.0,637.277085549,46.4782461695,273.118750949,19.9192483584
5,5.0,633.750091676,45.9608339924,271.607182147,19.6975002825
6,6.0,630.263530674,45.4523136288,270.112941718,19.4795629838
7,7.0,626.816599504,44.9525818342,268.635685502,19.2653922147
8,8.0,623.408681388,44.4613719336,267.175149166,19.0548736858
9,9.0,620.039039451,43.9785585503,265.731016907,18.8479536644
10,10.0,616.707172504,43.5038981439,264.30307393,18.644527776
11,10.0,616.707172504,43.5038981439,264.30307393,18.644527776
12,11.0,613.412305671,43.037221735,262.890988145,18.4445236007
13,12.0,610.153809077,42.5783292167,261.494489604,18.2478553786
14,13.0,606.93118937,42.1270499188,260.113366873,18.0544499652
15,14.0,603.743686815,41.6832343951,258.747294349,17.8642433122
16,15.0,600.590843557,41.2466750668,257.39607581,17.6771464572
17,16.0,597.472040879,40.817265858,256.059446091,17.4931139392
18,17.0,594.386757458,40.3948139722,254.737181768,17.3120631309
19,18.0,591.334448235,39.9791694541,253.429049244,17.133929766
20,19.0,588.314633834,39.5702121633,252.134843072,16.9586623557
21,20.0,585.326661964,39.1677695808,250.854283699,16.7861869632
22,20.0,585.326661964,39.1677695808,250.854283699,16.7861869632
23,21.0,582.370160744,38.771703867,249.587211748,16.6164445144
24,22.0,579.444650153,38.3818987198,248.333421494,16.4493851656
25,23.0,576.549395652,37.9982160222,247.092598136,16.2849497238
26,24.0,573.684125152,37.6204790184,245.864625065,16.1230624364
27,25.0,570.848318593,37.2486142241,244.649279397,15.9636918103
28,26.0,568.041538309,36.882480009,243.446373561,15.8067771467
29,27.0,565.263316794,36.5219767409,242.255707198,15.6522757461
30,28.0,562.513233575,36.1669700434,241.077100104,15.5001300186
31,29.0,559.790910441,35.817346608,239.910390189,15.3502914034
32,30.0,557.095859978,35.4729986634,238.755368562,15.2027137129
33,30.0,557.095859978,35.4729986634,238.755368562,15.2027137129
34,31.0,554.427688354,35.1338185418,237.611866438,15.0573508036
35,32.0,551.785947396,34.799696727,236.479691741,14.9141557402
36,33.0,549.170264432,34.4705522199,235.358684757,14.7730938085
37,34.0,546.580265398,34.1462719527,234.248685171,14.6341165511
38,35.0,544.015569477,33.8267594776,233.149529776,14.4971826333
39,36.0,541.475995002,33.5119157037,232.061140715,14.3622495873
40,37.0,538.960787067,33.2016634203,230.983194457,14.229284323
41,38.0,536.469885525,32.8958860048,229.915665225,14.0982368592
42,39.0,534.002781677,32.594487206,228.858335005,13.9690659454
43,40.0,531.559136099,32.2974597906,227.811058328,13.8417684817
44,40.0,531.559136099,32.2974597906,227.811058328,13.8417684817
45,41.0,529.138723997,32.004645074,226.773738856,13.7162764603
46,42.0,526.741134917,31.7159654195,225.746200679,13.5925566084
47,43.0,524.36605197,31.4313713081,224.728307987,13.4705877035
48,44.0,522.013195677,31.150745802,223.719941004,13.3503196294
49,45.0,519.682189398,30.8740772425,222.720938313,13.2317473896
50,46.0,517.372801047,30.6012501098,221.731200449,13.1148214756
51,47.0,515.084870823,30.3322255735,220.750658924,12.9995252458
52,48.0,512.817722767,30.0668625079,219.779024043,12.8857982177
53,49.0,510.571278401,29.8051242246,218.816262172,12.7736246677
54,50.0,508.345226868,29.5469697144,217.862240086,12.6629870204
55,50.0,508.345226868,29.5469697144,217.862240086,12.6629870204
56,51.0,506.139356023,29.2923285253,216.916866867,12.5538550823
57,52.0,503.953426385,29.0411371937,215.980039879,12.4462016544
58,53.0,501.786950319,28.7932912315,215.051550137,12.3399819564
59,54.0,499.639798405,28.5487569222,214.131342174,12.2351815381
60,55.0,497.511900235,28.307511628,213.219385815,12.1317906977
61,56.0,495.402604155,28.069438571,212.315401781,12.0297593876
62,57.0,493.311979475,27.8345437454,211.419419775,11.9290901766
63,58.0,491.239619842,27.6026535026,210.531265646,11.829708644
64,59.0,489.18525637,27.3738322437,209.650824158,11.7316423902
65,60.0,487.148728176,27.1479823228,208.778026361,11.6348495669
66,60.0,487.148728176,27.1479823228,208.778026361,11.6348495669
67,61.0,485.129852379,26.9250676346,207.912793877,11.5393147005
68,62.0,483.128424884,26.7050249454,207.055039236,11.4450106909
69,63.0,481.144004064,26.4877939659,206.20457317,11.3519116997
70,64.0,479.176514379,26.2733277123,205.361363305,11.259997591
71,65.0,477.225709589,26.061607217,204.525304109,11.1692602358
72,66.0,475.291457801,25.8525452497,203.696339058,11.0796622499
73,67.0,473.373446769,25.6461156128,202.87433433,10.9911924055
74,68.0,471.471628896,25.4422943752,202.059269527,10.9038404465
75,69.0,469.585564812,25.2409964289,201.250956348,10.8175698981
76,70.0,467.715154077,25.0422193074,200.449351747,10.7323797032
77,70.0,467.715154077,25.0422193074,200.449351747,10.7323797032
78,71.0,465.860256347,24.8458958396,199.654395577,10.6482410741
79,72.0,464.020626615,24.6519755489,198.865982835,10.5651323781
80,73.0,462.196094873,24.4604293715,198.08404066,10.4830411592
81,74.0,460.386445601,24.2712469167,197.308476686,10.4019629643
82,75.0,458.59153891,24.0843460925,196.539230961,10.3218626111
83,76.0,456.811162721,23.8997206879,195.776212595,10.2427374377
84,77.0,455.045161058,23.7173122961,195.019354739,10.1645624126
85,78.0,453.293347352,23.5370965839,194.268577436,10.0873271074
86,79.0,451.555557175,23.3590305937,193.523810218,10.0110131116
87,80.0,449.831615396,23.1830860666,192.784978027,9.93560831426
88,80.0,449.831615396,23.1830860666,192.784978027,9.93560831426
89,81.0,448.121390373,23.0092389342,192.052024446,9.86110240038
90,82.0,446.424656459,22.8374279542,191.324852768,9.78746912323
91,83.0,444.741282266,22.6676370381,190.603406686,9.71470158777
92,84.0,443.071136354,22.4998352772,189.887629866,9.64278654739
93,85.0,441.413989785,22.3340045832,189.177424194,9.57171624992
94,86.0,439.769762152,22.170071612,188.472755208,9.5014592623
95,87.0,438.138264748,22.0080437994,187.773542035,9.43201877117
96,88.0,436.519367059,21.8478736894,187.07972874,9.36337443832
97,89.0,434.913059682,21.68957356,186.391311292,9.29553152573
98,90.0,433.318897232,21.5330580051,185.708098814,9.22845343075
99,90.0,433.318897232,21.5330580051,185.708098814,9.22845343075
100,91.0,431.736926091,21.3783254708,185.030111182,9.16213948747
101,92.0,430.166974583,21.2253423554,184.357274821,9.09657529517
102,93.0,428.608965622,21.0740841183,183.689556695,9.03175033642
103,94.0,427.062607889,20.9245297391,183.026831952,8.96765560249
104,95.0,425.527874833,20.7766380998,182.369089214,8.90427347133
105,96.0,424.004620179,20.6303988272,181.716265791,8.84159949737
106,97.0,422.492718981,20.4857826506,181.068308135,8.77962113598
107,98.0,420.992042263,20.3427663779,180.42516097,8.71832844768
108,99.0,419.502465912,20.2013256955,179.786771105,8.65771101235
109,100.0,418.023865502,20.0614374716,179.153085215,8.5977589164
110,100.0,418.023865502,20.0614374716,179.153085215,8.5977589164
111,101.0,416.556155829,19.9230859223,178.524066784,8.53846539528
112,102.0,415.099149649,19.7862277411,177.899635564,8.47981188904
113,103.0,413.652827141,19.6508811295,177.27978306,8.42180619834
114,104.0,412.216953617,19.5169527095,176.664408693,8.36440830406
115,105.0,410.791447429,19.3844832547,176.053477469,8.3076356806
116,106.0,409.376191534,19.2534557651,175.446939229,8.2514810422
117,107.0,407.971152812,19.1237972805,174.844779777,8.1959131202
118,108.0,406.576151679,18.9955323459,174.246922148,8.14094243394
119,109.0,405.191132214,18.8686376481,173.653342377,8.08655899206
120,110.0,403.815886205,18.7430680956,173.063951231,8.03274346955
121,110.0,403.815886205,18.7430680956,173.063951231,8.03274346955
122,111.0,402.450391918,18.618815086,172.478739394,7.97949217971
123,112.0,401.094500236,18.4958721349,171.897642958,7.92680234351
124,113.0,399.748141145,18.3742053092,171.320631919,7.87465941824
125,114.0,398.411197446,18.2538129239,170.747656048,7.82306268169
126,115.0,397.083588181,18.1346588499,170.178680649,7.77199664995
127,116.0,395.76520336,18.0167376875,169.613658583,7.72145900894
128,117.0,394.45594877,17.9000299921,169.052549473,7.67144142519
129,118.0,393.155727855,17.7845202087,168.495311938,7.6219372323
