,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,675.859448336,19.3089964854,289.654049287,8.27528420801
2,2.0,671.343165718,19.0485857218,287.718499593,8.16367959507
3,3.0,666.887817723,18.7934653856,285.809064738,8.05434230813
4,4.0,662.492167696,18.5434990744,283.925214727,7.94721388903
5,5.0,658.155021871,18.2985425668,282.066437945,7.84223252864
6,6.0,653.875223189,18.0584658556,280.23223851,7.73934250952
7,7.0,649.651623536,17.8231403158,278.422124373,7.63848870675
8,8.0,645.483134056,17.5924366382,276.635628881,7.53961570207
9,9.0,641.368676114,17.3662383815,274.872289763,7.44267359207
10,10.0,637.307193356,17.1444249691,273.131654295,7.34761070106
11,10.0,637.307193356,17.1444249691,273.131654295,7.34761070106
12,11.0,633.297671113,16.9268873438,271.41328762,7.2543802902
13,12.0,629.339121882,16.7135112631,269.716766521,7.16293339847
14,13.0,625.430569761,16.5041935554,268.041672755,7.07322580945
15,14.0,621.57107239,16.2988321754,266.387602453,6.98521378946
16,15.0,617.759713512,16.0973228758,264.754162934,6.89885266107
17,16.0,613.995588459,15.8995759028,263.140966482,6.81410395833
18,17.0,610.277827765,15.7054937282,261.547640471,6.73092588351
19,18.0,606.605575237,15.5149872759,259.973817959,6.6492802611
20,19.0,602.977991852,15.3279676548,258.419139365,6.56912899489
21,20.0,599.394273544,15.1443527592,256.88326009,6.49043689679
22,20.0,599.394273544,15.1443527592,256.88326009,6.49043689679
23,21.0,595.853621727,14.9640571891,255.365837883,6.41316736676
24,22.0,592.355267134,14.7870003945,253.866543057,6.33728588338
25,23.0,588.898451357,14.6131089169,252.385050581,6.26276096437
26,24.0,585.48243423,14.4423035102,250.921043241,6.18955864722
27,25.0,582.106499343,14.2745138298,249.474214004,6.11764878419
28,26.0,578.769949197,14.1096652916,248.044263941,6.04699941071
29,27.0,575.472088057,13.9476937207,246.630894882,5.97758302315
30,28.0,572.212241236,13.7885313937,245.233817673,5.90937059732
31,29.0,568.989762843,13.6321114651,243.852755504,5.84233348503
32,30.0,565.804012656,13.4783709298,242.487433995,5.77644468421
33,30.0,565.804012656,13.4783709298,242.487433995,5.77644468421
34,31.0,562.654348727,13.3272514155,241.137578026,5.71167917807
35,32.0,559.540177248,13.1786913449,239.802933106,5.64801057638
36,33.0,556.460892123,13.0326325928,238.483239481,5.58541396833
37,34.0,553.415908434,12.8890185367,237.178246472,5.52386508716
38,35.0,550.404663379,12.747798864,235.887712877,5.46334237029
39,36.0,547.426586511,12.6089165582,234.611394219,5.40382138207
40,37.0,544.481137321,12.4723191719,233.349058852,5.34527964512
41,38.0,541.567773962,12.3379596044,232.100474555,5.2876969733
42,39.0,538.68598014,12.2057882943,230.86542006,5.23105212615
43,40.0,535.835246744,12.0757571291,229.643677176,5.17532448392
44,40.0,535.835246744,12.0757571291,229.643677176,5.17532448392
45,41.0,533.015067062,11.9478176449,228.435028741,5.12049327637
46,42.0,530.224953606,11.8219316644,227.239265831,5.06654214188
47,43.0,527.464423372,11.6980496082,226.056181445,5.01344983211
48,44.0,524.733011739,11.5761292017,224.885576459,4.96119822928
49,45.0,522.030258915,11.4561311189,223.727253821,4.90977047952
50,46.0,519.355713241,11.3380146081,222.581019961,4.85914911775
51,47.0,516.70893389,11.221739507,221.446685953,4.80931693156
52,48.0,514.089489337,11.1072698851,220.324066859,4.76025852221
53,49.0,511.496961525,10.9945628218,219.212983511,4.71195549506
54,50.0,508.930931789,10.8835880636,218.113256481,4.66439488442
55,50.0,508.930931789,10.8835880636,218.113256481,4.66439488442
56,51.0,506.390997518,10.7743072834,217.024713222,4.61756026431
57,52.0,503.876761048,10.6666869057,215.947183306,4.57143724529
58,53.0,501.387832551,10.5606928444,214.880499665,4.52601121901
59,54.0,498.923832588,10.4562920962,213.824499681,4.48126804122
60,55.0,496.484386081,10.3534535004,212.779022606,4.43719435731
61,56.0,494.069127086,10.2521468982,211.743911608,4.39377724209
