,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,85.1539837303,621.615473457,36.4945644559,266.406631482
2,2.0,85.0004836786,629.367149229,36.4287787194,269.728778241
3,3.0,85.1135043156,636.876456221,36.4772161353,272.947052666
4,4.0,85.2249995743,644.409122254,36.5249998176,276.175338109
5,5.0,85.3349145591,651.963670613,36.5721062396,279.413001691
6,6.0,85.4430809026,659.538719653,36.618463244,282.65945128
7,7.0,85.5493566451,667.132841652,36.6640099907,285.914074994
8,8.0,85.6540151536,674.744185054,36.7088636373,289.176079309
9,9.0,85.7570740822,682.371137006,36.7530317495,292.444773003
10,10.0,85.8584962715,690.012123484,36.7964984021,295.719481493
11,10.0,85.8584962715,690.012123484,36.7964984021,295.719481493
12,11.0,85.9581557854,697.665736976,36.8392096223,298.999601561
13,12.0,86.0562771509,705.329949808,36.8812616361,302.284264203
14,13.0,86.1527722331,713.003297407,36.9226166713,305.572841746
15,14.0,86.2476819666,720.684089672,36.9632922714,308.864609859
16,15.0,86.3410600473,728.370622797,37.0033114488,312.158838342
17,16.0,86.4328703915,736.061273525,37.0426587392,315.454831511
18,17.0,86.5231834381,743.754310043,37.0813643306,318.751847161
19,18.0,86.6119523805,751.448118958,37.1194081631,322.049193839
20,19.0,86.6992562625,759.140901844,37.1568241125,325.34610079
21,20.0,86.7850926939,766.831009874,37.1936111545,328.641861375
22,20.0,86.7850926939,766.831009874,37.1936111545,328.641861375
23,21.0,86.8694801338,774.516778178,37.2297772002,331.935762076
24,22.0,86.952437259,782.19653762,37.2653302539,335.227087551
25,23.0,87.0339826916,789.868620923,37.3002782964,338.515123253
26,24.0,87.1141352747,797.531370448,37.3346294034,341.799158763
27,25.0,87.1929135671,805.183135463,37.3683915288,345.078486627
28,26.0,87.2703361818,812.822275714,37.4015726493,348.352403877
29,27.0,87.3464216708,820.447162238,37.4341807161,351.620212388
30,28.0,87.4211884848,828.05617838,37.4662236363,354.881219306
31,29.0,87.4946547632,835.647717944,37.4977091842,358.134736262
32,30.0,87.5668606108,843.220113259,37.5286545475,361.380048539
33,30.0,87.5668606108,843.220113259,37.5286545475,361.380048539
34,31.0,87.6377573475,850.772142812,37.5590388632,364.616632634
35,32.0,87.7074203002,858.302184147,37.5888944144,367.843793206
36,33.0,87.7758406475,865.808531063,37.6182174204,371.060799027
37,34.0,87.843147263,873.289557541,37.6470631127,374.266953232
38,35.0,87.9091567232,880.743969119,37.6753528814,377.461701051
39,36.0,87.9740793926,888.170082402,37.7031768825,380.64432103
40,37.0,88.037768473,895.566653914,37.7304722027,383.814280249
41,38.0,88.1003328834,902.932146953,37.7572855214,386.970920123
42,39.0,88.1618116789,910.2651424,37.7836335767,390.113632457
43,40.0,88.2221299534,917.564360233,37.8094842658,393.241868671
44,40.0,88.2221299534,917.564360233,37.8094842658,393.241868671
45,41.0,88.2814205704,924.828149195,37.8348945302,396.354921083
46,42.0,88.3395788829,932.055701927,37.8598195213,399.452443683
