,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,434.904163274,266.18163855,186.387498546,114.077845093
2,2.0,493.392791554,207.298981452,211.454053523,88.8424206224
3,3.0,533.34961806,165.92671671,228.57840774,71.1114500188
4,4.0,560.3175948,136.84303069,240.136112057,58.6470131527
5,5.0,578.189664688,116.379817799,247.795570581,49.877064771
6,6.0,589.697997074,101.962226741,252.727713032,43.6980971745
7,7.0,596.759039371,91.7837912431,255.753874016,39.3359105327
8,8.0,600.71657312,84.5775344154,257.449959909,36.2475147495
9,9.0,602.51254145,79.4550668093,258.219660621,34.0521714897
10,10.0,602.806949102,75.7936403158,258.34583533,32.4829887068
11,10.0,602.806949102,75.7936403158,258.34583533,32.4829887068
12,11.0,602.06212828,73.1567660134,258.026626406,31.35289972
13,12.0,600.601996672,71.2383768104,257.400855716,30.5307329187
14,13.0,598.653134855,69.8241404257,256.565629224,29.924631611
15,14.0,596.374130129,68.7638032474,255.588912912,29.4702013917
16,15.0,593.875927982,67.9520179055,254.51825485,29.1222933881
17,16.0,591.23601798,67.3149774194,253.386864848,28.8492760369
18,17.0,588.508446116,66.8009815021,252.217905478,28.6289920723
19,18.0,585.73090905,66.373752237,251.02753245,28.4458938158
20,19.0,582.929633947,66.0078360548,249.826985977,28.2890725949
21,20.0,580.122544756,65.6856201269,248.623947752,28.1509800544
22,20.0,580.122544756,65.6856201269,248.623947752,28.1509800544
23,21.0,577.322361007,65.394467167,247.423869003,28.0262002144
24,22.0,574.53749923,65.1256463374,246.230356813,27.9109912874
25,23.0,571.773814779,64.8730216115,245.045920619,27.8027235478
26,24.0,569.035178831,64.6322871615,243.872219499,27.6995516407
27,25.0,566.324108744,64.4004285255,242.710332319,27.6001836538
28,26.0,563.642168919,64.1753442761,241.560929537,27.5037189755
29,27.0,560.990297768,63.9555376261,240.424413329,27.4095161255
30,28.0,558.368956658,63.7399756802,239.300981425,27.3171324344
31,29.0,555.778351877,63.5278799257,238.190722233,27.2262342539
32,30.0,553.218379515,63.3187777207,237.093591221,27.1366190231
33,30.0,553.218379515,63.3187777207,237.093591221,27.1366190231
34,31.0,550.689007114,63.1122351319,236.009574478,27.0481007708
35,32.0,548.189707317,62.9080024745,234.938445993,26.9605724891
36,33.0,545.720233569,62.7059069726,233.880100101,26.8739601311
37,34.0,543.28018518,62.5057893308,232.834365077,26.7881954275
38,35.0,540.869143386,62.3075354128,231.801061451,26.7032294626
39,36.0,538.486646196,62.1110852475,230.779991227,26.6190365346
40,37.0,536.132230288,61.9163894355,229.770955838,26.5355954724
41,38.0,533.805436292,61.7234066199,228.773758411,26.4528885514
42,39.0,531.50582587,61.5320898292,227.788211087,26.3708956411
43,40.0,529.232959685,61.3423934725,226.814125579,26.2895972025
44,40.0,529.232959685,61.3423934725,226.814125579,26.2895972025
45,41.0,526.986473331,61.1543099654,225.851345713,26.2089899852
46,42.0,524.765658318,60.9678001834,224.899567851,26.1290572214
47,43.0,522.570359737,60.7828574246,223.958725602,26.0497960391
48,44.0,520.400075234,60.5994569372,223.028603672,25.9711958302
49,45.0,518.254384679,60.4175782217,222.109022005,25.8932478093
50,46.0,516.132885995,60.2372086679,221.199808283,25.815946572
51,47.0,514.035179061,60.0583365945,220.300791026,25.7392871119
52,48.0,511.960865551,59.8809469478,219.411799522,25.6632629776
53,49.0,509.909585574,59.7050178776,218.532679532,25.5878648047
54,50.0,507.88096733,59.5305296399,217.663271713,25.5130841314
55,50.0,507.88096733,59.5305296399,217.663271713,25.5130841314
56,51.0,505.874711766,59.3574913612,216.8034479,25.4389248691
57,52.0,503.890218341,59.1858535329,215.952950718,25.3653657998
58,53.0,501.927402941,59.0156146268,215.111744118,25.2924062686
59,54.0,499.985856283,58.8467563718,214.279652693,25.2200384451
60,55.0,498.065232028,58.6792633066,213.456528012,25.1482557028
61,56.0,496.165197201,58.5131229919,212.642227372,25.0770527108
62,57.0,494.285433799,58.3483298956,211.836614485,25.0064270981
63,58.0,492.425615724,58.1848747514,211.039549596,24.9363748935
64,59.0,490.585428196,58.0227457956,210.250897798,24.8668910553
65,60.0,488.764587439,57.861925444,209.470537474,24.7979680474
66,60.0,488.764587439,57.861925444,209.470537474,24.7979680474
67,61.0,486.962884925,57.7023966357,208.698379254,24.7295985581
68,62.0,485.179779784,57.544128519,207.934191336,24.6617693653
69,63.0,483.415228531,57.3871210925,207.177955085,24.5944804682
70,64.0,481.66890527,57.2313584782,206.42953083,24.5277250621
71,65.0,479.940521582,57.0768266245,205.688794964,24.4614971248
72,66.0,478.229804359,56.9235130576,204.95563044,24.3957913104
73,67.0,476.536494625,56.7714122385,204.229926268,24.3306052451
74,68.0,474.860328898,56.6205164163,203.511569528,24.265935607
75,69.0,473.201043663,56.4708165862,202.800447284,24.201778537
76,70.0,471.558404087,56.3222984049,202.096458895,24.1381278878
77,70.0,471.558404087,56.3222984049,202.096458895,24.1381278878
78,71.0,469.93225487,56.1749512771,201.399537801,24.0749791188
79,72.0,468.322122728,56.0287393032,200.709481169,24.0123168442
80,73.0,466.727989163,55.8836635834,200.02628107,23.9501415357
81,74.0,465.149598035,55.7397107512,199.349827729,23.8884474648
82,75.0,463.586704288,55.5968680185,198.680016123,23.8272291508
83,76.0,462.039082615,55.4551237485,198.016749692,23.7664816065
84,77.0,460.50651808,55.3144717127,197.35993632,23.7062021626
85,78.0,458.988796365,55.1749060055,196.709484156,23.6463882881
86,79.0,457.485699681,55.036418911,196.065299863,23.5870366762
87,80.0,455.997023244,54.8990003034,195.427295676,23.5281429872
88,80.0,455.997023244,54.8990003034,195.427295676,23.5281429872
89,81.0,454.522655682,54.7626456087,194.795423864,23.4697052609
90,82.0,453.062180439,54.6273140688,194.169505902,23.4117060295
91,83.0,451.615593607,54.493007528,193.549540117,23.3541460834
92,84.0,450.182697628,54.3597150894,192.935441841,23.2970207526
93,85.0,448.763280353,54.2274250515,192.327120151,23.2403250221
94,86.0,447.357155016,54.0961271128,191.724495007,23.1840544769
95,87.0,445.964140095,53.9658138924,191.127488612,23.1282059539
96,88.0,444.584060187,53.8364814166,190.536025794,23.07277775
97,89.0,443.216734894,53.7081229303,189.95002924,23.0177669701
98,90.0,441.861986254,53.580731193,189.36942268,22.9631705113
99,90.0,441.861986254,53.580731193,189.36942268,22.9631705113
100,91.0,440.519729333,53.4543092639,188.794169714,22.9089896845
101,92.0,439.189599327,53.3288108511,188.224113997,22.8552046505
102,93.0,437.871599968,53.2042382696,187.659257129,22.8018164013
103,94.0,436.565583149,53.0805829731,187.099535635,22.7488212742
104,95.0,435.27136198,52.9578341773,186.54486942,22.6962146474
105,96.0,433.988780491,52.835982882,185.995191639,22.6439926637
106,97.0,432.717684535,52.7150211807,185.450436229,22.5921519346
107,98.0,431.457928084,52.5949460294,184.910540608,22.5406911555
108,99.0,430.209361074,52.4757519672,184.37544046,22.4896079859
109,100.0,428.971832708,52.3574330947,183.845071161,22.4388998977
110,100.0,428.971832708,52.3574330947,183.845071161,22.4388998977
111,101.0,427.745268335,52.2400020523,183.319400715,22.3885723081
112,102.0,426.529352057,52.1234059235,182.798293739,22.3386025387
113,103.0,425.324090546,52.0076473013,182.281753091,22.2889917006
114,104.0,424.129377748,51.8927198337,181.769733321,22.2397370716
115,105.0,422.94504632,51.7786134976,181.262162709,22.1908343561
116,106.0,421.770964998,51.6653204313,180.758984999,22.1422801848
117,107.0,420.607002781,51.5528329442,180.260144049,22.0940712618
118,108.0,419.453035392,51.4411477424,179.765586597,22.0462061753
119,109.0,418.308937854,51.3302610745,179.27525908,21.9986833177
120,110.0,417.174583164,51.2201678654,178.78910707,21.9515005137
121,110.0,417.174583164,51.2201678654,178.78910707,21.9515005137
122,111.0,416.049900525,51.1108911003,178.307100225,21.9046676144
123,112.0,414.93461797,51.0023703993,177.829121987,21.8581587425
124,113.0,413.828741959,50.8946085094,177.355175125,21.8119750754
