,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,6.06684227475,702.968846663,2.60007526061,301.272362855
2,2.0,6.06760175292,712.222365165,2.60040075125,305.238156499
3,3.0,6.06834675018,721.504060971,2.60072003579,309.21602613
4,4.0,6.06907635592,730.811484813,2.60103272397,313.204922063
5,5.0,6.06978919311,740.142284176,2.60133822562,317.203836075
6,6.0,6.07048691005,749.49397774,2.60163724716,321.211704746
7,7.0,6.07116810757,758.864334016,2.60192918896,325.227571721
8,8.0,6.07183471466,768.2508396,2.60221487771,329.250359828
9,9.0,6.07248541358,777.651054407,2.60249374868,333.279023317
10,10.0,6.07312224712,787.062519062,2.60276667734,337.312508169
11,10.0,6.07312224712,787.062519062,2.60276667734,337.312508169
12,11.0,6.07374515179,796.482752191,2.60303363648,341.349750939
13,12.0,6.07435372761,805.909269633,2.60329445469,345.389686985
14,13.0,6.07494840111,815.339598288,2.60354931476,349.431256409
15,14.0,6.07553016727,824.771243905,2.60379864311,353.473390245
16,15.0,6.07609828244,834.201714648,2.60404212105,357.515020564
17,16.0,6.0766546504,843.628513968,2.60428056446,361.555077415
18,17.0,6.07719788553,853.049160117,2.60451337951,365.592497193
19,18.0,6.07772956848,862.461148356,2.60474124363,369.626206438
20,19.0,6.0782484998,871.862041346,2.60496364277,373.655160577
21,20.0,6.07875489764,881.249403231,2.60518067042,377.67831567
22,20.0,6.07875489764,881.249403231,2.60518067042,377.67831567
23,21.0,6.07925212501,890.620704482,2.60539376786,381.694587635
24,22.0,6.07973751193,899.973568098,2.60560179083,385.702957756
25,23.0,6.08021199409,909.30558773,2.60580514032,389.702394741
26,24.0,6.08067562322,918.614363142,2.60600383852,393.691869918
27,25.0,6.08112857355,927.897542772,2.60619796009,397.670375474
28,26.0,6.0815714401,937.152769738,2.60638776004,401.636901316
29,27.0,6.08200458679,946.377749591,2.60657339434,405.59046411
30,28.0,6.08242807019,955.570219676,2.60675488722,409.530094147
31,29.0,6.08284193972,964.727924976,2.60693225988,413.45482499
32,30.0,6.08324617681,973.848667671,2.60710550435,417.363714716
