,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,686.951390902,8.05330891546,294.407738958,3.45141810662
2,2.0,682.057666368,7.94107847878,292.310428443,3.40331934805
3,3.0,677.234138393,7.83123564154,290.243202168,3.35624384637
4,4.0,672.479108023,7.72371026161,288.20533201,3.31016154069
5,5.0,667.791200303,7.61843744239,286.196228701,3.26504461817
6,6.0,663.168975995,7.5153544841,284.215275426,3.22086620747
7,7.0,658.611118514,7.41440166817,282.261907935,3.17760071493
8,8.0,654.11629155,7.31552033103,280.335553521,3.13522299901
9,9.0,649.683195404,7.21865381306,278.435655173,3.09370877703
10,10.0,645.310565431,7.1237473583,276.561670899,3.05303458213
11,10.0,645.310565431,7.1237473583,276.561670899,3.05303458213
12,11.0,640.997332875,7.03075164193,274.713142661,3.01317927511
13,12.0,636.742004828,6.9396115174,272.88943064,2.9741192217
14,13.0,632.543601912,6.85027404413,271.090115105,2.93583173325
15,14.0,628.400983601,6.76269843874,269.314707259,2.89829932919
16,15.0,624.31301973,6.67683637733,267.562722565,2.86150148067
17,16.0,620.278549322,6.592641303,265.833664002,2.82541769477
18,17.0,616.296653753,6.51007125916,264.127137234,2.79003062808
19,18.0,612.36619151,6.42908465598,262.442653594,2.75532190613
20,19.0,608.486116605,6.34963671704,260.779764451,2.72127268667
21,20.0,604.655679054,6.27169399229,259.138148064,2.6878689559
22,20.0,604.655679054,6.27169399229,259.138148064,2.6878689559
23,21.0,600.873821655,6.19521707783,257.51735235,2.65509282095
24,22.0,597.139665563,6.12016890378,255.91699964,2.62292941702
25,23.0,593.452224474,6.04651238191,254.336667455,2.59136262584
26,24.0,589.810600751,5.9742155767,252.775974185,2.56037566997
27,25.0,586.21421523,5.90324252382,251.234663631,2.52996112049
28,26.0,582.661865222,5.8335613938,249.712228259,2.50009743384
29,27.0,579.153057026,5.76514288258,248.208453005,2.47077552686
30,28.0,575.686829908,5.69795505163,246.72292707,2.44198077006
31,29.0,572.262457368,5.63196926472,245.255339383,2.41370060269
32,30.0,568.879111959,5.56715349007,243.805333914,2.38592270686
33,30.0,568.879111959,5.56715349007,243.805333914,2.38592270686
34,31.0,565.536135512,5.50348324773,242.372629493,2.35863568979
35,32.0,562.232843337,5.44093159069,240.956932865,2.33182781846
36,33.0,558.968478648,5.37947130804,239.557919377,2.3054877467
37,34.0,555.742376561,5.31907770682,238.175304494,2.27960447812
38,35.0,552.553870164,5.25972487004,236.808801508,2.25416779186
39,36.0,549.402246617,5.20138931797,235.458105787,2.22916675622
40,37.0,546.286927567,5.14404735169,234.12296898,2.20459169956
41,38.0,543.207333019,5.08767813016,232.803142722,2.18043348477
42,39.0,540.162818817,5.03225788916,231.498350662,2.15668221192
43,40.0,537.15272651,4.97776715587,230.208311493,2.13332864919
44,40.0,537.15272651,4.97776715587,230.208311493,2.13332864919
45,41.0,534.176496585,4.92418208596,228.932784421,2.11036358078
46,42.0,531.233531377,4.87148330211,227.671513476,2.08777852898
47,43.0,528.323284767,4.81965034412,226.42426409,2.06556524291
48,44.0,525.445238162,4.76866797481,225.190816265,2.04371493616
49,45.0,522.598877507,4.71851453459,223.970947555,2.02222046282
50,46.0,519.783725635,4.66917358576,222.764454276,2.001073962
51,47.0,516.999149864,4.62062581048,221.57106429,1.98026814258
52,48.0,514.244718239,4.57285519303,220.390593789,1.95979482491
53,49.0,511.519974991,4.5258456911,219.222846695,1.93964788338
54,50.0,508.824416889,4.47957921201,218.067607017,1.91981988334
55,50.0,508.824416889,4.47957921201,218.067607017,1.91981988334
56,51.0,506.157553661,4.43404230049,216.92466592,1.90030377774
57,52.0,503.518946069,4.38921808356,215.793834155,1.88109333901
58,53.0,500.908152228,4.34509193422,214.674922334,1.86218230747
59,54.0,498.324759783,4.3016487389,213.56775315,1.84356478785
60,55.0,495.768276144,4.25887724182,212.472118371,1.82523307988
61,56.0,493.238347131,4.21676086065,211.387863246,1.80718303635
62,57.0,490.734512269,4.17528507414,210.314790759,1.78940810206
63,58.0,488.256441383,4.13443936279,209.252760246,1.7719029308
64,59.0,485.80369953,4.09421244825,208.201585537,1.75466245321
65,60.0,483.375855538,4.0545870036,207.161080764,1.73768032555
66,60.0,483.375855538,4.0545870036,207.161080764,1.73768032555
67,61.0,480.972568894,4.01555447426,206.131100933,1.72095193953
68,62.0,478.593479568,3.97710169563,205.111491247,1.70447215141
69,63.0,476.238243343,3.93921781207,204.102104386,1.68823610933
70,64.0,473.906404367,3.90189028729,203.102744738,1.67223868578
71,65.0,471.597702606,3.8651093966,202.113301144,1.65647542854
72,66.0,469.311757512,3.82886376474,201.133610479,1.64094149686
73,67.0,467.04820541,3.79314220744,200.163516598,1.62563238075
74,68.0,464.80677326,3.75793603045,199.202902822,1.6105440169
75,69.0,462.58710678,3.72323599442,198.251617697,1.59567206376
76,70.0,460.388936114,3.68902902847,197.309544189,1.5810123011
77,70.0,460.388936114,3.68902902847,197.309544189,1.5810123011
78,71.0,458.21188332,3.65530719927,196.376521115,1.56656053591
79,72.0,456.055729483,3.62206474945,195.452455444,1.55231351341
80,73.0,453.920117508,3.58928871634,194.537193142,1.53826666848
81,74.0,451.804778205,3.55697190735,193.630619275,1.52441648743
82,75.0,449.709422181,3.52510507961,192.732609529,1.51075929703
83,76.0,447.633770466,3.49368004151,191.843044444,1.49729148804
84,77.0,445.577572066,3.4626893278,190.961816555,1.48400975632
85,78.0,443.540450806,3.43212310745,190.088764596,1.4709099384
86,79.0,441.522249225,3.40197516855,189.223821098,1.45798935641
87,80.0,439.522678058,3.37223726872,188.366861969,1.44524459981
88,80.0,439.522678058,3.37223726872,188.366861969,1.44524459981
89,81.0,437.541433018,3.34290156334,187.5177569,1.43267220615
90,82.0,435.578331015,3.31396204185,186.676427603,1.42026942177
91,83.0,433.633062559,3.28540981536,185.8427411,1.40803277468
92,84.0,431.705442616,3.25723916946,185.016618261,1.3959596475
93,85.0,429.795234334,3.22944281152,184.197957361,1.38404712966
94,86.0,427.902133079,3.20201487505,183.386628454,1.3722920976
95,87.0,426.025971422,3.17494771791,182.582559104,1.36069195557
96,88.0,424.166459621,3.14823487775,181.785625552,1.34924351914
97,89.0,422.323398353,3.12187026939,180.995742152,1.33794440065
98,90.0,420.496652061,3.09584904097,180.212850912,1.3267924175
99,90.0,420.496652061,3.09584904097,180.212850912,1.3267924175
