,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,491.372447397,208.929806009,210.588191742,89.5413454324
2,2.0,541.831868203,156.921808066,232.213657801,67.2522034571
3,3.0,559.091462703,137.45348959,239.610626873,58.9086383958
4,4.0,564.241010864,129.869554543,241.817576085,55.6583805184
5,5.0,564.978911446,126.630021128,242.133819191,54.270009055
6,6.0,564.114968364,124.982728843,241.76355787,53.5640266468
7,7.0,562.675086254,123.922627387,241.146465537,53.1096974514
8,8.0,561.033941437,123.082458604,240.443117759,52.7496251159
9,9.0,559.328262703,122.328002408,239.712112587,52.4262867461
10,10.0,557.608046071,121.609984269,238.974876888,52.1185646866
11,10.0,557.608046071,121.609984269,238.974876888,52.1185646866
12,11.0,555.891409102,120.910388294,238.23917533,51.8187378402
13,12.0,554.184791486,120.222538216,237.50776778,51.5239449497
14,13.0,552.490622345,119.543793248,236.781695291,51.2330542493
15,14.0,550.809667849,118.873112254,236.061286221,50.9456195375
16,15.0,549.142007255,118.210129794,235.346574538,50.6614841976
17,16.0,547.487569275,117.554625585,234.637529689,50.3805538223
18,17.0,545.846272073,116.906426181,233.934116603,50.1027540778
19,18.0,544.217923675,116.265391656,233.236253004,49.8280249954
20,19.0,542.602449552,115.631410097,232.543906951,49.5563186128
21,20.0,540.999742161,115.004310296,231.857032355,49.2875615556
22,20.0,540.999742161,115.004310296,231.857032355,49.2875615556
23,21.0,539.409589651,114.384090726,231.175538422,49.0217531684
24,22.0,537.831736156,113.77058203,230.499315496,48.7588208699
25,23.0,536.266111323,113.163715001,229.828333424,48.4987350004
26,24.0,534.712668378,112.563319961,229.162572162,48.2414228405
27,25.0,533.17123748,111.969304833,228.50195892,47.9868449283
28,26.0,531.641619703,111.381618498,227.846408444,47.7349793564
29,27.0,530.123633891,110.800210134,227.195843096,47.485804343
30,28.0,528.617226487,110.224889227,226.550239923,47.2392382403
31,29.0,527.122222868,109.655605719,225.909524086,46.9952595938
32,30.0,525.638483928,109.092284782,225.273635969,46.7538363351
33,30.0,525.638483928,109.092284782,225.273635969,46.7538363351
34,31.0,524.166005176,108.534828257,224.642573647,46.5149263959
35,32.0,522.704448051,107.983146286,224.016192022,46.2784912654
36,33.0,521.253857666,107.437139162,223.394510428,46.0444882124
37,34.0,519.814072489,106.896711575,222.777459638,45.8128763895
38,35.0,518.384896184,106.36186074,222.164955507,45.5836546028
39,36.0,516.966282796,105.832409226,221.556978341,45.3567468111
40,37.0,515.558066338,105.308309117,220.953457002,45.1321324788
41,38.0,514.160159469,104.789525061,220.354354058,44.9097964547
42,39.0,512.772392244,104.275987295,219.759596676,44.6897088407
43,40.0,511.394818362,103.767535296,219.169207869,44.4718008411
44,40.0,511.394818362,103.767535296,219.169207869,44.4718008411
45,41.0,510.027275489,103.264156647,218.583118067,44.2560671345
46,42.0,508.669531844,102.765765078,218.001227933,44.0424707477
47,43.0,507.321536051,102.272301951,217.42351545,43.8309865505
48,44.0,505.983187443,101.783693724,216.849937476,43.6215830247
49,45.0,504.654383327,101.299870878,216.280449997,43.4142303762
50,46.0,503.335021498,100.820766275,215.715009214,43.208899832
51,47.0,502.024972808,100.346312031,215.153559775,43.005562299
52,48.0,500.724124099,99.87646413,214.596053185,42.8041989129
53,49.0,499.432503539,99.4111129528,214.042501517,42.604762694
54,50.0,498.149870977,98.9502827027,213.492801847,42.4072640154
55,50.0,498.149870977,98.9502827027,213.492801847,42.4072640154
56,51.0,496.876320669,98.4937876205,212.946994572,42.2116232659
57,52.0,495.611553763,98.0416411735,212.404951613,42.0178462172
58,53.0,494.355538438,97.5937895279,211.86665933,41.8259097977
59,54.0,493.108190513,97.1501681805,211.332081648,41.6357863631
60,55.0,491.869422427,96.7107178026,210.80118104,41.4474504868
61,56.0,490.639146158,96.275381771,210.273919782,41.2608779019
62,57.0,489.417274264,95.8441050332,209.750260399,41.0760450142
63,58.0,488.203720291,95.4168337399,209.230165839,40.8929287457
64,59.0,486.998398913,94.9935150063,208.713599534,40.7115064313
65,60.0,485.801225961,94.5740967799,208.200525412,40.5317557628
66,60.0,485.801225961,94.5740967799,208.200525412,40.5317557628
67,61.0,484.61216216,94.1585459337,207.69092664,40.353662543
68,62.0,483.431003466,93.746783808,207.184715771,40.1771930606
69,63.0,482.25773678,93.3387897602,206.681887192,40.0023384687
70,64.0,481.092291934,92.9345013519,206.182410829,39.829072008
71,65.0,479.934599151,92.5338508605,205.686256779,39.6573646545
72,66.0,478.784647954,92.1367601959,205.193420552,39.4871829411
73,67.0,477.642354633,91.7431642856,204.703866271,39.3184989795
74,68.0,476.507513146,91.353145781,204.217505634,39.1513481919
75,69.0,475.380046851,90.9666618456,203.734305793,38.9857122195
76,70.0,474.259872101,90.58367863,203.254230901,38.8215765557
77,70.0,474.259872101,90.58367863,203.254230901,38.8215765557
78,71.0,473.147181753,90.2039520992,202.777363609,38.6588366139
79,72.0,472.041644523,89.8275736549,202.303561939,38.4975315664
80,73.0,470.943249202,89.4545047219,201.832821087,38.3376448808
81,74.0,469.851933461,89.0846974091,201.36511434,38.1791560325
82,75.0,468.76763117,88.7181094823,200.900413359,38.022046921
