,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,85.3512505279,622.195701627,36.5791073691,266.655300697
2,2.0,85.4608482815,629.678160176,36.6260778349,269.862068647
3,3.0,85.5687605081,637.185584982,36.672325932,273.079536421
4,4.0,85.6749862799,644.716461645,36.7178512628,276.307054991
5,5.0,85.7795260309,652.269263565,36.7626540132,279.543970099
6,6.0,85.8824257623,659.842396959,36.8067538981,282.789598697
7,7.0,85.983695116,667.43427433,36.8501550497,286.043260427
8,8.0,86.0833413325,675.043314072,36.8928605711,289.304277459
9,9.0,86.1813919075,682.667895692,36.9348822461,292.571955296
10,10.0,86.2778574838,690.306402168,36.9762246359,295.845600929
11,10.0,86.2778574838,690.306402168,36.9762246359,295.845600929
12,11.0,86.3727685074,697.957182897,37.0169007889,299.124506956
13,12.0,86.4661318801,705.61859882,37.0569136629,302.407970923
14,13.0,86.557963325,713.288996697,37.0962699964,305.695284299
15,14.0,86.6482937274,720.966700211,37.134983026,308.985728662
16,15.0,86.7371253124,728.650056393,37.1730537053,312.278595597
17,16.0,86.8244913235,736.337375428,37.2104962815,315.573160898
18,17.0,86.9103950235,744.026995142,37.2473121529,318.868712204
19,18.0,86.9948702275,751.717221147,37.2835158118,322.164523349
20,19.0,87.0779260401,759.406383792,37.31911116,325.459878768
21,20.0,87.1595812569,767.092805443,37.354106253,328.754059476
22,20.0,87.1595812569,767.092805443,37.354106253,328.754059476
23,21.0,87.2398488004,774.774815916,37.3885066287,332.046349678
24,22.0,87.3187549588,782.450737267,37.4223235538,335.336030257
25,23.0,87.3963103279,790.118910323,37.4555615691,338.622390138
26,24.0,87.4725499555,797.777662671,37.4882356952,341.904712573
27,25.0,87.5474741993,805.425361215,37.5203460854,345.182297664
28,26.0,87.6211067828,813.060359916,37.5519029069,348.454439964
29,27.0,87.6934588758,820.681039859,37.5829109468,351.720445654
30,28.0,87.7645542714,828.285773426,37.613380402,354.979617182
31,29.0,87.8344267595,835.872953007,37.6433257541,358.231265574
32,30.0,87.9030561535,843.441026742,37.6727383515,361.474725747
33,30.0,87.9030561535,843.441026742,37.6727383515,361.474725747
34,31.0,87.9704962529,850.988385847,37.7016412512,364.70930822
35,32.0,88.0367451561,858.513500313,37.7300336383,367.934357277
36,33.0,88.10182665,866.014830422,37.7579257071,371.149213038
37,34.0,88.1657485852,873.490873303,37.7853208222,374.353231416
38,35.0,88.2285311225,880.940135011,37.8122276239,377.545772148
39,36.0,88.2902115083,888.36112434,37.838662075,380.726196146
40,37.0,88.3507674613,895.752443209,37.8646146263,383.893904233
41,38.0,88.4102644543,903.112618617,37.8901133376,387.048265122
42,39.0,88.4686728969,910.440294295,37.9151455272,390.188697555
43,40.0,88.5260330725,917.734087771,37.9397284597,393.314609045
44,40.0,88.5260330725,917.734087771,37.9397284597,393.314609045
45,41.0,88.5823566586,924.992659914,37.9638671394,396.425425677
46,42.0,88.6376586208,932.214703182,37.9875679804,399.520587078
47,43.0,88.6919607241,939.398926564,38.0108403103,402.599539956
48,44.0,88.7452790008,946.544081389,38.0336910003,405.661749167
49,45.0,88.7976139526,953.648951744,38.0561202654,408.706693605
50,46.0,88.8489875245,960.712342939,38.0781375105,411.733861259
51,47.0,88.8994342969,967.733077978,38.0997575558,414.742747705
52,48.0,88.9489361742,974.710067339,38.1209726461,417.732886003
53,49.0,88.9975387681,981.642185608,38.1418023292,420.703793832
54,50.0,89.0452277061,988.528400144,38.1622404455,423.655028633
55,50.0,89.0452277061,988.528400144,38.1622404455,423.655028633
56,51.0,89.0920505195,995.367658717,38.1823073655,426.58613945
