,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,6.07249856363,703.149750232,2.60249938441,301.349892957
2,2.0,6.07316974873,712.403558827,2.60278703517,305.315810926
3,3.0,6.07382535795,721.68542531,2.60306801055,309.293753704
4,4.0,6.07446673876,730.993011838,2.60334288804,313.282719359
5,5.0,6.07509370596,740.323955626,2.60361158827,317.281695268
6,6.0,6.07570651201,749.675869023,2.60387421943,321.289658153
7,7.0,6.07630590006,759.046342244,2.60413110003,325.305575248
8,8.0,6.0768909889,768.432947721,2.60438185239,329.328406166
9,9.0,6.07746415651,777.833237732,2.60462749565,333.357101885
10,10.0,6.07802426988,787.244753701,2.60486754424,337.390608729
11,10.0,6.07802426988,787.244753701,2.60486754424,337.390608729
12,11.0,6.07857125401,796.665024125,2.60510196601,341.427867482
13,12.0,6.07910610769,806.091567088,2.60533118901,345.467814466
14,13.0,6.07962892636,815.521895128,2.60555525415,349.509383626
15,14.0,6.0801404287,824.953516131,2.60577446944,353.551506913
16,15.0,6.08064040161,834.383937522,2.60598874355,357.593116081
17,16.0,6.08112931993,843.810667337,2.60619827998,361.633143145
18,17.0,6.08161129768,853.231213842,2.60640484206,365.670520218
19,18.0,6.08207342409,862.643108889,2.60660289602,369.704189524
20,19.0,6.08253026106,872.043865953,2.60679868331,373.733085408
21,20.0,6.08297653437,881.431030127,2.60698994329,377.756155769
22,20.0,6.08297653437,881.431030127,2.60698994329,377.756155769
23,21.0,6.08341343212,890.802154316,2.60717718521,381.77235185
24,22.0,6.08383862705,900.154811576,2.60735941155,385.780633532
25,23.0,6.08425617255,909.48658835,2.60753835965,389.779966436
26,24.0,6.08466442129,918.795097997,2.60771332343,393.769327713
27,25.0,6.08506201004,928.077977988,2.60788371857,397.747704852
28,26.0,6.08545149711,937.332888505,2.60805064161,401.714095073
29,27.0,6.08583279277,946.557521152,2.60821405406,405.667509065
30,28.0,6.08620469625,955.749599175,2.60837344125,409.606971075
31,29.0,6.08656645054,964.906879305,2.60852847881,413.531519702
32,30.0,6.08692387142,974.027146792,2.60868165918,417.440205768
33,30.0,6.08692387142,974.027146792,2.60868165918,417.440205768
34,31.0,6.08727163157,983.108235177,2.60883069925,421.33210079
35,32.0,6.08761116558,992.14801018,2.60897621382,425.206290077
36,33.0,6.08794290047,1001.14438031,2.60911838592,429.061877276
37,34.0,6.08826756065,1010.09529619,2.60925752599,432.89798408
38,35.0,6.08858510313,1018.99875396,2.60939361563,436.713751699
39,36.0,6.08889524318,1027.85279582,2.60952653279,440.508341064
40,37.0,6.08919851457,1036.65551113,2.60965650625,444.280933341
41,38.0,6.08949486569,1045.4050388,2.60978351387,448.030730912
42,39.0,6.08978449129,1054.0995679,2.60990763912,451.756957671
43,40.0,6.09006757048,1062.73733903,2.61002895878,455.458859583
44,40.0,6.09006757048,1062.73733903,2.61002895878,455.458859583
45,41.0,6.09034439847,1071.31664537,2.61014759934,459.135705157
46,42.0,6.09061469363,1079.83583452,2.61026344013,462.786786222
47,43.0,6.09087916003,1088.2933076,2.61037678287,466.411417544
48,44.0,6.09113762133,1096.68752176,2.610487552,470.008937898
49,45.0,6.09139039553,1105.01699049,2.61059588379,473.578710212
50,46.0,6.09163757776,1113.2802838,2.61070181903,477.120121628
51,47.0,6.09187851381,1121.47603005,2.61080507735,480.632584305
52,48.0,6.09211416185,1129.60291372,2.61090606936,484.115534451
53,49.0,6.09234454794,1137.65967794,2.61100480626,487.568433404
54,50.0,6.09256982738,1145.64512478,2.61110135459,490.990767761
55,50.0,6.09256982738,1145.64512478,2.61110135459,490.990767761
56,51.0,6.09278999318,1153.55811402,2.61119571136,494.382048867
57,52.0,6.09300567375,1161.3975642,2.61128814589,497.741813227
58,53.0,6.09321718494,1169.16245244,2.61137879354,501.069622475
59,54.0,6.09342147862,1176.85181716,2.61146634798,504.365064497
60,55.0,6.09362202091,1184.46474893,2.61155229468,507.627749542
61,56.0,6.0938224195,1192.00039616,2.61163817977,510.85731264
62,57.0,6.09401143218,1199.45797961,2.61171918522,514.053419833
63,58.0,6.09419866447,1206.83675567,2.61179942763,517.215752431
64,59.0,6.0943825422,1214.13604949,2.61187823237,520.344021209
